3,4
4,3
5,3
6,8
7,7
8,9
9,5
10,7
11,8
12,6
13,3
14,10
15,6
16,4
17,7
18,2
19,9
20,11
21,3
22,4
23,9
24,7
25,4
26,5
27,7
28,7
29,8
30,7
31,3
32,4
33,2
34,5
35,5
36,6
37,6
38,4
39,3
40,2
41,2
42,4
43,3
44,3
45,5
46,6
47,6
48,7
49,4
50,2
51,4
52,2
53,7
54,7
55,3
56,7
57,6
58,3
59,3
60,8
61,7
62,5
63,5
64,6
65,9
66,3
67,6
68,5
69,7
70,5
71,8
72,6
73,2
74,8
75,3
76,4
77,2
78,9
79,9
80,4
81,5
82,6
83,5
84,5
85,5
86,1
87,4
88,3
89,4
90,4
91,4
92,7
93,5
94,2
95,4
96,5
97,6
98,5
99,7
100,5
101,5
102,3
103,5
104,5
105,8
106,6
107,9
108,5
109,2
110,4
111,3
112,3
113,1
114,5
115,2
116,6
117,3
118,4
119,3
120,5
121,6
122,4
123,4
124,6
125,6
126,6
127,4
128,3
129,3
130,1
131,5
132,3
133,2
134,1
135,5
136,3
137,4
138,2
139,6
140,6
141,2
142,5
143,4
144,4
145,5
146,5
147,3
148,6
149,5
150,5
151,2
152,6
153,4
154,7
155,11
156,11
157,7
158,9
159,6
160,7
161,6
162,9
163,4
164,10
165,9
166,9
167,6
168,7
169,9
170,4
171,5
172,9
173,4
174,4
175,4
176,4
177,2
178,6
179,5
180,5
181,5
182,7
183,5
184,9
185,5
186,7
187,8
188,7
189,3
190,8
191,5
192,8
193,7
194,2
195,9
196,10
197,7
198,4
199,8
200,7
201,8
202,5
203,6
204,9
205,4
206,6
207,4
208,6
209,5
210,1
211,7
212,9
213,3
214,5
215,5
216,7
217,5
218,8
219,9
220,10
221,9
222,8
223,5
224,8
225,10
226,12
227,8
228,10
229,10
230,8
231,4
232,8
233,6
234,6
235,11
236,11
237,11
238,7
239,19
240,9
241,5
242,8
243,6
244,10
245,5
246,9
247,5
248,6
249,7
250,8
251,10
252,8
253,6
254,9
255,6
256,8
257,9
258,5
259,6
260,10
261,8
262,5
263,8
264,7
265,3
266,7
267,7
268,8
269,6
270,2
271,3
272,10
273,7
274,5
275,4
276,10
277,4
278,11
279,7
280,12
281,7
282,3
283,4
284,5
285,9
286,7
287,6
288,8
289,11
290,5
291,8
292,8
293,11
294,6
295,6
296,11
297,6
298,4
299,10
300,6
301,6
302,5
303,15
304,5
305,8
306,12
307,10
308,5
309,6
310,4
311,6
312,4
313,9
314,7
315,8
316,4
317,9
318,7
319,7
320,5
321,10
322,9
323,7
324,10
325,5
326,10
327,9
328,4
329,10
330,5
331,3
332,6
333,3
334,6
335,4
336,2
337,8
338,7
339,3
340,9
341,7
342,9
343,5
344,7
345,4
346,9
347,6
348,6
349,11
350,9
351,9
352,5
353,6
354,6
355,12
356,10
357,9
358,6
359,7
360,12
361,6
362,4
363,8
364,3
365,6
366,10
367,15
368,8
369,4
370,11
371,13
372,8
373,8
374,6
375,7
376,3
377,6
378,5
379,5
380,12
381,10
382,6
383,9
384,8
385,8
386,5
387,5
388,5
389,6
390,7
391,9
392,8
393,8
394,5
395,11
396,6
397,5
398,11
399,6
400,6
401,11
402,9
403,8
404,4
405,7
406,6
407,8
408,8
409,7
410,2
411,9
412,6
413,9
414,7
415,4
416,6
417,6
418,1
419,1
420,5
421,6
422,3
423,6
424,3
425,7
426,2
427,7
428,3
429,6
430,3
431,3
432,1
433,4
434,4
435,7
436,5
437,2
438,5
439,1
440,4
441,4
442,4
443,4
444,6
445,6
446,4
447,4
448,3
449,4
450,4
451,3
452,6
453,5
454,6
455,4
456,4
457,8
458,5
459,2
460,6
461,1
462,3
463,2
464,4
466,5
467,4
468,4
469,5
470,3
471,2
472,4
473,4
474,1
475,1
476,1
478,4
479,6
480,1
481,7
482,2
483,3
484,1
485,2
486,2
487,3
488,3
489,3
490,1
491,2
492,1
495,5
496,2
497,2
498,3
499,3
500,1
501,1
502,3
503,3
504,2
505,2
506,4
508,1
509,2
510,1
511,2
512,1
513,2
514,2
516,1
520,2
521,1
526,1
530,1
533,1
535,1
540,2
541,1
567,1
