3,24
4,18
5,14
6,22
7,20
8,15
9,22
10,13
11,21
12,11
13,25
14,23
15,19
16,19
17,16
18,22
19,13
20,18
21,9
22,24
23,18
24,23
25,20
26,19
27,16
28,17
29,13
30,18
31,22
32,14
33,16
34,27
35,20
36,23
37,18
38,25
39,18
40,24
41,23
42,20
43,16
44,18
45,18
46,19
47,28
48,15
49,19
50,25
51,17
52,13
53,16
54,21
55,24
56,22
57,26
58,24
59,14
60,22
61,30
62,19
63,22
64,23
65,22
66,19
67,29
68,13
69,18
70,21
71,25
72,19
73,21
74,23
75,15
76,11
77,19
78,11
79,20
80,20
81,20
82,18
83,28
84,12
85,12
86,22
87,13
88,18
89,21
90,21
91,23
92,24
93,23
94,26
95,29
96,20
97,21
98,25
99,24
100,25
101,22
102,20
103,16
104,17
105,19
106,18
107,25
108,33
109,15
110,18
111,17
112,15
113,10
114,21
115,13
116,25
117,21
118,18
119,23
120,20
121,23
122,29
123,17
124,18
125,19
126,19
127,13
128,14
129,21
130,19
131,18
132,16
133,23
134,21
135,23
136,21
137,17
138,27
139,23
140,20
141,21
142,29
143,19
144,14
145,17
146,16
147,15
148,13
149,16
150,20
151,16
152,14
153,29
154,15
155,15
156,16
157,18
158,29
159,10
160,19
161,21
162,12
163,17
164,16
165,12
166,15
167,18
168,27
169,17
170,25
171,23
172,15
173,21
174,18
175,22
176,22
177,21
178,24
179,14
180,22
181,13
182,16
183,19
184,19
185,17
186,27
187,22
188,19
189,20
190,22
191,22
192,25
193,17
194,27
195,19
196,14
197,12
198,14
199,30
200,19
201,16
202,15
203,14
204,20
205,17
206,18
207,26
208,24
209,25
210,17
211,17
212,16
213,19
214,14
215,18
216,22
217,14
218,23
219,24
220,24
221,22
222,18
223,18
224,18
225,18
226,15
227,11
228,23
229,22
230,24
231,21
232,18
233,20
234,20
235,16
236,16
237,20
238,13
239,24
240,27
241,24
242,19
243,21
244,16
245,19
246,14
247,18
248,20
249,17
250,17
251,9
252,22
253,26
254,23
255,16
256,24
257,18
258,12
259,15
260,23
261,12
262,19
263,18
264,18
265,21
266,23
267,10
268,20
269,17
270,19
271,19
272,16
273,14
274,16
275,16
276,12
277,19
278,21
279,18
280,22
281,14
282,19
283,15
284,23
285,17
286,14
287,22
288,19
289,23
290,20
291,16
292,20
293,19
294,20
295,24
296,16
297,25
298,20
299,26
300,20
301,20
302,18
303,10
304,17
305,17
306,20
307,19
308,27
309,9
310,15
311,22
312,18
313,13
314,21
315,21
316,22
317,13
318,23
319,18
320,20
321,18
322,19
323,23
324,19
325,17
326,14
327,20
328,20
329,20
330,19
331,24
332,19
333,20
334,18
335,19
336,20
337,24
338,22
339,17
340,23
341,22
342,19
343,19
344,22
345,20
346,27
347,23
348,26
349,13
350,24
351,23
352,29
353,19
354,17
355,10
356,13
357,24
358,16
359,24
360,14
361,21
362,19
363,23
364,13
365,27
366,24
367,16
368,18
369,16
370,17
371,25
372,15
373,25
374,19
375,18
376,17
377,16
378,14
379,10
380,18
381,17
382,16
383,17
384,26
385,15
386,14
