101,47
102,44
103,33
104,51
105,36
106,34
107,43
108,54
109,50
110,47
111,45
112,47
113,52
114,39
115,49
116,46
117,39
118,44
119,36
120,53
121,26
122,37
123,30
124,42
125,49
126,34
127,33
128,48
129,32
130,41
131,53
132,44
133,54
134,34
135,47
136,34
137,37
138,33
139,45
140,27
141,40
142,42
143,35
144,31
145,47
146,38
147,38
148,35
149,45
150,36
151,43
152,30
153,43
154,39
155,47
156,32
157,48
158,35
159,37
160,47
161,36
162,23
163,39
164,46
165,43
166,56
167,37
168,49
169,40
170,39
171,31
172,40
173,46
174,50
175,29
176,41
177,39
178,43
179,32
180,48
181,39
182,33
183,43
184,39
185,32
186,39
187,38
188,46
189,41
190,30
191,51
192,34
193,44
194,45
195,48
196,27
197,34
198,45
199,40
200,42
201,41
202,31
203,46
204,52
205,36
206,35
207,43
208,42
209,33
210,49
211,39
212,49
213,34
214,32
215,33
216,30
217,45
218,39
219,50
220,41
221,57
222,42
223,42
224,47
225,27
226,36
227,37
228,41
229,43
230,42
231,32
232,49
233,50
234,35
235,29
236,38
237,48
238,31
239,41
240,33
241,45
242,38
243,38
244,44
245,28
246,50
247,39
248,38
249,46
250,37
251,38
252,41
253,58
254,45
255,37
256,35
257,38
258,37
259,52
260,45
261,40
262,39
263,37
264,28
265,40
266,30
267,37
268,47
269,24
270,33
271,34
272,40
273,35
274,39
275,36
276,41
277,32
278,48
279,45
280,33
281,35
282,35
283,47
284,29
285,32
286,31
287,30
288,36
289,41
290,37
291,28
292,33
293,41
294,42
295,36
296,37
297,50
298,32
299,35
300,30
301,46
302,44
303,34
304,35
305,52
306,34
307,31
308,35
309,30
310,29
311,40
312,35
313,46
314,43
315,41
316,37
317,35
318,43
319,30
320,24
321,31
322,33
323,38
324,40
325,33
326,36
327,49
328,33
329,43
330,47
331,28
332,37
333,45
334,35
335,39
336,40
337,33
338,42
339,44
340,34
341,23
342,28
343,39
344,33
345,60
346,23
347,48
348,39
349,42
350,32
351,46
352,30
353,42
354,38
355,27
356,47
357,43
358,30
359,38
360,44
361,33
362,32
363,32
364,34
365,35
366,45
367,48
368,43
369,36
370,34
371,47
372,28
373,38
374,31
375,34
376,40
377,46
378,32
379,33
380,31
381,54
382,40
383,31
384,28
385,36
386,45
387,38
388,39
389,32
390,32
391,39
392,22
393,41
394,37
395,40
396,30
397,39
398,35
399,33
400,45
401,40
402,38
403,34
404,38
405,34
406,36
407,38
408,24
409,37
410,40
411,46
412,35
413,47
414,26
415,32
416,46
417,33
418,43
419,36
420,32
421,39
422,39
423,38
424,29
425,33
426,32
427,43
428,31
429,31
430,46
431,38
432,28
433,38
434,36
435,44
436,46
437,39
438,36
439,38
440,46
441,24
442,43
443,33
444,39
445,30
446,33
447,52
448,38
449,46
450,42
451,42
452,36
453,32
454,21
455,35
456,31
457,31
458,31
459,38
460,38
461,31
462,42
463,37
464,33
465,39
466,26
467,40
468,38
469,50
470,48
471,22
472,40
473,32
474,32
475,30
476,29
477,37
478,30
479,37
480,25
481,38
482,39
483,24
484,32
485,34
486,32
487,36
488,24
489,32
490,36
491,20
492,38
493,36
494,37
495,53
496,39
497,34
498,38
499,32
500,38
501,36
502,40
503,29
504,23
505,31
506,28
507,36
508,29
509,29
510,40
511,33
512,28
513,41
514,38
515,36
516,30
517,29
518,39
519,37
520,34
521,35
522,30
523,35
524,41
525,39
526,39
527,47
528,38
529,34
530,40
531,34
532,33
533,27
534,34
535,45
536,42
537,47
538,47
539,42
540,33
541,38
542,38
543,33
544,35
545,34
546,36
547,24
548,36
549,30
550,31
551,35
552,27
553,32
554,24
555,29
556,35
557,42
558,34
559,23
560,43
561,35
562,35
563,32
564,32
565,41
566,30
567,24
568,38
569,29
570,35
571,31
572,26
573,43
574,33
575,24
576,32
577,33
578,26
579,33
580,39
581,31
582,29
583,29
584,30
585,49
586,39
587,21
588,37
589,35
590,35
591,37
592,33
593,31
594,40
595,35
596,41
597,32
598,37
599,30
600,40
601,30
602,28
603,38
604,35
605,26
606,26
607,42
608,34
609,36
610,42
611,24
612,43
613,37
614,29
615,35
616,36
617,40
618,29
619,31
620,35
621,31
622,43
623,22
624,36
625,42
626,37
627,27
628,34
629,37
630,26
631,31
632,33
633,39
634,44
635,18
636,34
637,33
638,31
639,34
640,32
641,25
642,19
643,38
644,35
645,28
646,37
647,32
648,29
649,40
650,36
651,19
652,45
653,35
654,40
655,28
656,43
657,46
658,45
659,32
660,26
661,36
662,28
663,29
664,23
665,34
666,42
667,47
668,30
669,33
670,38
671,32
672,46
673,35
674,35
675,29
676,33
677,31
678,38
679,33
680,23
681,33
682,27
683,22
684,32
685,29
686,34
687,32
688,35
689,37
690,33
691,38
692,31
693,32
694,29
695,33
696,23
697,26
698,37
699,24
700,39
701,32
702,29
703,24
704,39
705,39
706,33
707,44
708,24
709,34
710,44
711,39
712,33
713,36
714,40
715,49
716,27
717,40
718,29
719,23
720,29
721,34
722,32
723,22
724,25
725,30
726,34
727,30
728,35
729,26
730,27
731,38
732,34
733,33
734,21
735,40
736,34
737,27
738,28
739,21
740,29
741,30
742,35
743,41
744,37
745,43
746,27
747,28
748,32
749,38
750,29
751,36
752,19
753,33
754,32
755,28
756,27
757,30
758,37
759,33
760,38
761,28
762,24
763,38
764,42
765,25
766,30
767,39
768,21
769,31
770,40
771,39
772,28
773,35
774,26
775,33
776,42
777,39
778,36
779,27
780,33
781,42
782,24
783,40
784,30
785,25
786,35
787,38
788,31
789,29
790,38
791,30
792,30
793,31
794,24
795,27
796,25
797,38
798,37
799,24
800,25
801,33
802,31
803,36
804,24
805,33
806,36
807,25
808,32
809,41
810,34
811,37
812,28
813,37
814,29
815,36
816,24
817,18
818,24
819,35
820,40
821,38
822,34
823,29
824,38
825,37
826,36
827,48
828,27
829,34
830,34
831,39
832,35
833,30
834,30
835,23
836,28
837,37
838,30
839,37
840,23
841,25
842,33
843,21
844,29
845,37
846,33
847,28
848,23
849,27
850,28
851,24
852,29
853,45
854,19
855,35
856,45
857,41
858,33
859,25
860,38
861,38
862,37
863,35
864,30
865,24
866,38
867,31
868,27
869,31
870,26
871,29
872,22
873,34
874,28
875,36
876,30
877,32
878,32
879,26
880,28
881,24
882,31
883,25
884,39
885,30
886,31
887,27
888,32
889,29
890,24
891,27
892,26
893,25
894,29
895,30
896,25
897,35
898,32
899,28
900,21
901,17
902,36
903,37
904,24
905,31
906,33
907,25
908,24
909,37
910,44
911,30
912,26
913,22
914,30
915,39
916,37
917,19
918,26
919,30
920,33
921,35
922,23
923,25
924,26
925,25
926,31
927,29
928,32
929,35
930,32
931,39
932,28
933,34
934,29
935,31
936,21
937,30
938,24
939,33
940,35
941,34
942,43
943,30
944,18
945,32
946,33
947,38
948,32
949,28
950,30
951,40
952,30
953,34
954,33
955,26
956,26
957,27
958,20
959,37
960,20
961,30
962,31
963,30
964,27
965,31
966,29
967,30
968,34
969,35
970,28
971,40
972,24
973,32
974,23
975,30
976,24
977,39
978,34
979,20
980,28
981,28
982,31
983,35
984,30
985,28
986,30
987,40
988,25
989,30
990,30
991,27
992,26
993,22
994,36
995,32
996,24
997,22
998,29
999,36
1000,29
1001,28
1002,33
1003,37
1004,22
1005,36
1006,30
1007,23
1008,32
1009,26
1010,31
1011,31
1012,28
1013,29
1014,23
1015,36
1016,27
1017,24
1018,35
1019,24
