1,145236,62983
2,20700,3526
3,4282,328
4,1325,48
5,474,13
6,254,2
7,137,2
8,75,1
9,54,0
10,32,0
11,22,0
12,18,0
13,12,0
14,7,0
15,8,0
16,5,0
17,4,0
18,3,0
19,5,0
20,1,0
