5,137
6,310
7,575
8,685
9,724
10,640
11,660
12,629
13,656
14,615
15,578
16,589
17,578
18,585
19,529
20,571
21,520
22,537
23,561
24,499
25,519
26,509
27,475
28,479
29,487
30,443
31,444
32,467
33,431
34,461
35,444
36,446
37,469
38,432
39,439
40,431
41,433
42,447
43,429
44,518
45,443
46,487
47,509
48,517
49,514
50,538
51,537
52,606
53,599
54,655
55,622
56,656
57,648
58,653
59,646
60,680
61,678
62,684
63,754
64,753
65,755
66,769
67,804
68,787
69,846
70,808
71,800
72,828
73,897
74,850
75,838
76,903
77,851
78,781
79,846
80,862
81,881
82,883
83,796
84,902
85,886
86,865
87,885
88,822
89,830
90,882
91,838
92,835
93,816
94,847
95,805
96,865
97,815
98,800
99,821
100,844
101,778
102,835
103,811
104,752
105,788
106,806
107,837
108,810
109,810
110,790
111,870
112,852
113,832
114,838
115,851
116,828
117,810
118,876
119,846
120,892
121,874
122,960
123,920
124,960
125,885
126,967
127,927
128,977
129,994
130,1069
131,1075
132,1079
133,1089
134,1063
135,1077
136,1124
137,1115
138,1119
139,1128
140,1208
141,1196
142,1164
143,1223
144,1257
145,1239
146,1248
147,1321
148,1327
149,1356
150,1374
151,1327
152,1404
153,1458
154,1399
155,1438
156,1479
157,1578
158,1591
159,1677
160,1595
161,1575
162,1597
163,1741
164,1729
165,1738
166,1814
167,1792
168,1863
169,1772
170,1772
171,1835
172,1829
173,1995
174,1979
175,1957
176,1982
177,2031
178,2036
179,2192
180,2065
181,2175
182,2129
183,2200
184,2244
185,2280
186,2375
187,2476
188,2554
189,2642
190,2711
191,2772
192,2929
193,2963
194,3042
195,3088
196,3266
197,3356
198,3405
199,3522
200,3472
201,3629
202,3663
203,3840
204,3802
205,3762
206,3845
207,3803
208,3758
209,3764
210,3662
211,3621
212,3508
213,3561
214,3330
215,3209
216,3007
217,2982
218,2931
219,2793
220,2678
221,2514
222,2381
223,2166
224,2112
225,2022
226,1828
227,1726
228,1661
229,1436
230,1395
231,1291
232,1243
233,1108
234,1013
235,925
236,862
237,782
238,629
239,631
240,551
241,533
242,463
243,436
244,356
245,342
246,353
247,227
248,246
249,227
250,193
251,171
252,166
253,142
254,132
255,104
256,84
257,71
258,68
259,67
260,65
261,44
262,43
263,39
264,47
265,44
266,28
267,35
268,29
269,19
270,27
271,27
272,16
273,21
274,20
275,20
276,14
277,12
278,18
279,16
280,21
281,9
282,12
283,19
284,8
285,12
286,18
287,9
288,6
289,10
290,16
291,2
292,7
293,7
294,5
295,5
296,8
297,11
298,5
299,7
300,5
301,8
302,4
303,8
304,6
305,4
306,3
308,3
310,1
311,2
312,6
313,1
314,2
316,2
317,1
320,2
323,2
324,2
325,1
327,1
328,1
330,1
331,1
335,1
355,1
358,1
