1,1748
2,1767
3,1789
4,1799
5,1801
6,1804
7,1805
8,1808
9,1811
10,1811
11,1812
12,1812
13,1812
14,1812
15,1812
16,1812
17,1812
18,1812
19,1812
20,1812
21,1812
22,1812
23,1812
24,1812
25,1812
26,1813
27,1814
28,1814
29,1814
30,1814
31,1815
32,1815
33,1816
34,1816
35,1816
36,1816
37,1817
38,1817
39,1817
40,1817
41,1816
42,1816
43,1815
44,1812
45,1809
46,1808
47,1804
48,1803
49,1801
50,1800
51,1800
52,1799
53,1795
54,1792
55,1788
56,1785
57,1784
58,1782
59,1777
60,1773
61,1768
62,1767
63,1761
64,1758
65,1753
66,1752
67,1745
68,1743
69,1740
70,1733
71,1729
72,1725
73,1721
74,1713
75,1712
76,1710
77,1704
78,1700
79,1694
80,1687
81,1684
82,1682
83,1679
84,1677
85,1674
86,1670
87,1663
88,1661
89,1658
90,1652
91,1646
92,1645
93,1641
94,1637
95,1635
96,1631
97,1628
98,1625
99,1621
100,1616
101,1610
102,1607
103,1603
104,1596
105,1594
106,1588
107,1584
108,1580
109,1576
110,1569
111,1567
112,1562
113,1554
114,1547
115,1542
116,1539
117,1536
118,1528
119,1520
120,1513
121,1508
122,1506
123,1501
124,1493
125,1486
126,1483
127,1473
128,1467
129,1462
130,1453
131,1445
132,1438
133,1430
134,1425
135,1419
136,1415
137,1404
138,1399
139,1392
140,1385
141,1374
142,1365
143,1352
144,1346
145,1338
146,1329
147,1324
148,1315
149,1303
150,1291
151,1284
152,1277
153,1268
154,1261
155,1254
156,1244
157,1232
158,1225
159,1215
160,1207
161,1201
162,1187
163,1175
164,1166
165,1156
166,1145
167,1136
168,1125
169,1114
170,1104
171,1088
172,1076
173,1064
174,1057
175,1037
176,1026
177,1013
178,1000
179,983
180,969
181,953
182,945
183,934
184,918
185,908
186,894
187,874
188,865
189,849
190,834
191,818
192,805
193,788
194,767
195,742
196,722
197,706
198,681
199,666
200,645
201,627
202,607
203,577
204,558
205,537
206,510
207,484
208,462
209,441
210,415
211,399
212,370
213,344
214,332
215,308
216,279
217,258
218,242
219,224
220,215
221,199
222,186
223,172
224,154
225,141
226,129
227,119
228,112
229,103
230,93
231,85
232,78
233,69
234,66
235,57
236,54
237,47
238,45
239,41
240,33
241,30
242,29
243,25
244,23
245,18
246,17
247,17
248,15
249,15
250,13
251,10
252,9
253,9
254,9
255,7
256,7
257,7
258,6
259,5
260,5
261,5
262,5
263,5
264,4
265,4
266,4
267,3
268,3
269,3
270,3
271,3
272,3
273,3
274,3
275,3
276,3
277,3
278,2
279,2
280,2
281,2
282,2
283,2
284,2
285,2
286,1
287,1
288,1
