3,5
4,5
5,8
6,7
7,3
8,4
9,5
10,10
11,8
12,9
13,4
14,6
15,8
16,12
17,4
18,2
19,8
20,7
21,2
22,9
23,3
24,2
25,8
26,4
27,5
28,4
29,6
30,4
31,4
32,9
33,9
34,4
35,3
36,5
37,7
38,7
39,6
40,7
41,6
42,5
43,10
44,5
45,3
46,3
47,3
48,3
49,5
50,6
51,5
52,4
53,10
54,5
55,1
56,2
57,6
58,7
59,3
60,4
61,7
62,6
63,5
64,5
65,7
66,3
67,6
68,10
69,9
70,7
71,6
72,4
73,7
74,5
75,7
76,4
77,9
78,5
79,5
80,5
81,4
82,4
83,4
84,8
85,4
86,2
87,4
88,3
89,3
90,4
91,4
92,4
93,3
94,2
95,7
96,6
97,4
98,5
99,1
100,2
101,6
102,11
103,4
104,3
105,8
106,3
107,6
108,7
109,3
110,3
111,4
112,6
113,3
114,7
116,6
117,9
118,4
119,6
120,7
121,3
122,7
123,5
124,6
125,3
126,8
127,5
128,4
129,2
130,4
131,5
132,7
133,3
134,2
135,6
136,4
137,6
138,3
139,8
140,4
141,3
142,4
143,7
144,2
145,10
146,4
147,7
148,5
149,5
150,2
151,6
152,8
153,2
154,9
155,7
156,1
157,1
158,6
159,6
160,3
161,4
162,9
163,7
164,7
165,3
166,4
167,7
168,6
169,6
170,5
171,4
172,2
173,3
174,8
175,5
176,6
177,5
178,3
179,3
180,5
181,4
182,7
183,4
184,3
185,8
186,4
187,6
188,4
189,1
190,1
191,5
192,3
193,3
194,3
195,5
196,3
197,5
198,6
199,3
201,1
202,3
203,4
204,3
205,1
206,1
207,1
208,1
210,2
211,3
212,2
213,2
215,2
216,1
217,3
218,1
220,2
223,2
224,1
225,2
228,1
229,1
230,1
237,1
260,1
